stage,variant,split,IMG_ID,segmentation_variant,vesselness_profile,artery_method,morphology_profile,morphology_mode,morphology_closing_radius,morphology_dilation_radius,morphology_base_dilation_radius,morphology_max_dilation_radius,morphology_support_percentile,morphology_support_factor,morphology_local_max_radius,ostia_status,ostia_success,left_dist_mm,right_dist_mm,dice_artery,dice_artery_before_morphology,dice_artery_after_morphology,dice_artery_morphology_delta,artery_voxels,artery_voxels_before_morphology,artery_voxels_after_morphology,morphology_added_voxels,recall_before_morphology,recall_after_morphology,precision_before_morphology,precision_after_morphology,vesselness_seconds,segmentation_seconds,morphology_seconds,fc_processed_voxels,fc_candidate_voxels_initial,fc_candidate_voxels_final,fc_effective_alpha,fc_object_seed_count,fc_grow_each_ostium_separately,fc_processed_limit_hit,fc_candidate_limit_hit,recovery_triggered_branches,recovery_accepted_branches,recovery_added_voxels,conditioned_support_threshold,conditioned_shell_voxels,conditioned_accepted_voxels,conditioned_acceptance_rate,error
optimization,rg_gamma55_current__conditioned_p10_f075,train,752,rg_gamma55_current,current,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.6005548016764137,0.35900676059897646,0.6005548016764137,0.24154804107743727,49054,13262,49054,35792,0.24907215289751308,0.730734387328677,0.6426632483788267,0.5097443633546703,0.3967458710003484,0.11113928399981887,2.2938991070000156,,,,,,,False,False,0,0,0,0.06890460290014744,25610.0,17816.0,0.6956657555642327,
optimization,rg_gamma55_current__current_c3_d2,train,752,rg_gamma55_current,current,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.63671875,0.8095744354916121,0.5847562783445156,0.35900676059897646,0.5847562783445156,0.22574951774553914,56848,13262,56848,43586,0.24907215289751308,0.7781057307343874,0.6426632483788267,0.4683717984801576,0.3967458710003484,0.11113928399981887,1.8281497929997386,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_current__conditioned_p10_f025,train,752,rg_gamma65_current,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.7395963486160314,0.36466808919736443,0.7395963486160314,0.374928259418667,33810,8428,33810,25382,0.2272421753996318,0.7351763640082994,0.9226388229710489,0.744069801833777,0.42068327400011185,0.07653685399964161,2.349194857999464,,,,,,,False,False,0,0,0,0.0243352260440588,16936.0,14116.0,0.8334907888521492,
optimization,rg_gamma65_current__conditioned_p10_f050,train,752,rg_gamma65_current,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.7381748901123629,0.36466808919736443,0.7381748901123629,0.3735068009149985,32440,8428,32440,24012,0.2272421753996318,0.7189865279523072,0.9226388229710489,0.7584155363748458,0.42068327400011185,0.07653685399964161,2.346250448000319,,,,,,,False,False,0,0,0,0.0486704520881176,16936.0,12746.0,0.752598016060463,
optimization,rg_gamma65_current__conditioned_p10_f075,train,752,rg_gamma65_current,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.7347748462606626,0.36466808919736443,0.7347748462606626,0.37010675706329815,31314,8428,31314,22886,0.2272421753996318,0.7035857272275636,0.9226388229710489,0.7688573800855847,0.42068327400011185,0.07653685399964161,2.3101862839994283,,,,,,,False,False,0,0,0,0.0730056781321764,16936.0,11620.0,0.6861124232404345,
optimization,rg_gamma65_current__current_c3_d2,train,752,rg_gamma65_current,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.63671875,0.8095744354916121,0.7314429279171195,0.36466808919736443,0.7314429279171195,0.3667748387197551,36630,8428,36630,28202,0.2272421753996318,0.7572109062216897,0.9226388229710489,0.7073710073710073,0.42068327400011185,0.07653685399964161,1.9951989280007183,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_divisor6__conditioned_p10_f025,train,752,rg_gamma65_divisor6,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.7397046940424594,0.3655495664401219,0.7397046940424594,0.37415512760233754,33846,8451,33846,25395,0.22791431660773254,0.7356731640316783,0.9228493669388238,0.7437806535484253,0.42068327400011185,0.076273915999991,2.35982107000018,,,,,,,False,False,0,0,0,0.024284331128001213,16951.0,14112.0,0.8325172556191375,
optimization,rg_gamma65_divisor6__conditioned_p10_f050,train,752,rg_gamma65_divisor6,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.7382027020947982,0.3655495664401219,0.7382027020947982,0.37265313565467634,32470,8451,32470,24019,0.22791431660773254,0.719337210321751,0.9228493669388238,0.7580843855866954,0.42068327400011185,0.076273915999991,2.331900009000492,,,,,,,False,False,0,0,0,0.048568662256002426,16951.0,12736.0,0.7513421037106955,
optimization,rg_gamma65_divisor6__conditioned_p10_f075,train,752,rg_gamma65_divisor6,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.7347760442878711,0.3655495664401219,0.7347760442878711,0.36922647784774926,31352,8451,31352,22901,0.22791431660773254,0.7039948566585815,0.9228493669388238,0.7683720336820618,0.42068327400011185,0.076273915999991,2.3573782060002486,,,,,,,False,False,0,0,0,0.07285299338400364,16951.0,11618.0,0.6853872927850865,
optimization,rg_gamma65_divisor6__current_c3_d2,train,752,rg_gamma65_divisor6,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.63671875,0.8095744354916121,0.7314396931061717,0.3655495664401219,0.7314396931061717,0.36589012666604986,36685,8451,36685,28234,0.22791431660773254,0.7577953768374295,0.9228493669388238,0.7068556630775521,0.42068327400011185,0.076273915999991,1.9077415210003892,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_divisor8__conditioned_p10_f025,train,752,rg_gamma65_divisor8,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.7391233981196758,0.3627485503673968,0.7391233981196758,0.376374847752279,33748,8378,33748,25370,0.2257809988602823,0.7340366463076069,0.9221771305800908,0.7442811425862274,0.42068327400011185,0.07530454399966402,2.3261248740000156,,,,,,,False,False,0,0,0,0.02434423752129078,16910.0,14117.0,0.8348314606741573,
optimization,rg_gamma65_divisor8__conditioned_p10_f050,train,752,rg_gamma65_divisor8,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.7378550411337297,0.3627485503673968,0.7378550411337297,0.3751064907663329,32393,8378,32393,24015,0.2257809988602823,0.7181682690902715,0.9221771305800908,0.7586515605223351,0.42068327400011185,0.07530454399966402,2.3705725029994937,,,,,,,False,False,0,0,0,0.04868847504258156,16910.0,12762.0,0.7547013601419279,
optimization,rg_gamma65_divisor8__conditioned_p10_f075,train,752,rg_gamma65_divisor8,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.7344021988089785,0.3627485503673968,0.7344021988089785,0.3716536484415817,31271,8378,31271,22893,0.2257809988602823,0.702767468365528,0.9221771305800908,0.769019219084775,0.42068327400011185,0.07530454399966402,2.318583757999477,,,,,,,False,False,0,0,0,0.07303271256387234,16910.0,11640.0,0.6883500887049083,
optimization,rg_gamma65_divisor8__current_c3_d2,train,752,rg_gamma65_divisor8,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.63671875,0.8095744354916121,0.7310062182023742,0.3627485503673968,0.7310062182023742,0.36825766783497743,36541,8378,36541,28163,0.2257809988602823,0.7558081767439142,0.9221771305800908,0.7077803015790481,0.42068327400011185,0.07530454399966402,1.834498917000019,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_floor065__conditioned_p10_f025,train,752,rg_gamma65_floor065,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.6175452050854973,0.3585242551360654,0.6175452050854973,0.25902094994943187,49234,12266,49234,36968,0.24351968204798505,0.7530319413191502,0.6793575737811838,0.5233781533086891,0.42068327400011185,0.10353793699960079,2.303195159999632,,,,,,,False,False,0,0,0,0.019122067838907242,23826.0,20301.0,0.8520523797532108,
optimization,rg_gamma65_floor065__conditioned_p10_f050,train,752,rg_gamma65_floor065,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.6190237030685368,0.3585242551360654,0.6190237030685368,0.26049944793247143,47416,12266,47416,35150,0.24351968204798505,0.7383909523948683,0.6793575737811838,0.5328791968955627,0.42068327400011185,0.10353793699960079,2.30683372600015,,,,,,,False,False,0,0,0,0.038244135677814484,23826.0,18483.0,0.7757491815663561,
optimization,rg_gamma65_floor065__conditioned_p10_f075,train,752,rg_gamma65_floor065,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.6219478531456247,0.3585242551360654,0.6219478531456247,0.26342359800955933,45479,12266,45479,33213,0.24351968204798505,0.7242759870247524,0.6793575737811838,0.5449548143099012,0.42068327400011185,0.10353793699960079,2.3084627289999844,,,,,,,False,False,0,0,0,0.057366203516721725,23826.0,16546.0,0.6944514396037942,
optimization,rg_gamma65_floor065__current_c3_d2,train,752,rg_gamma65_floor065,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.63671875,0.8095744354916121,0.6089815815493573,0.3585242551360654,0.6089815815493573,0.25045732641329194,52759,12266,52759,40493,0.24351968204798505,0.7739559893626348,0.6793575737811838,0.5019807047138877,0.42068327400011185,0.10353793699960079,1.8664526470001874,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_floor090__conditioned_p10_f025,train,752,rg_gamma65_floor090,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.7374983060035235,0.34822277133624785,0.7374983060035235,0.38927553466727566,32192,7869,32192,24323,0.2141500336070604,0.7156550454425904,0.931249205744059,0.7607169483101391,0.42068327400011185,0.0714985409995279,2.3827714729995932,,,,,,,False,False,0,0,0,0.02807024121284485,16226.0,13595.0,0.8378528287932947,
optimization,rg_gamma65_floor090__conditioned_p10_f050,train,752,rg_gamma65_floor090,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.734890004452018,0.34822277133624785,0.734890004452018,0.38666723311577017,30920,7869,30920,23051,0.2141500336070604,0.6994652093865981,0.931249205744059,0.7740944372574385,0.42068327400011185,0.0714985409995279,2.3545367360002274,,,,,,,False,False,0,0,0,0.0561404824256897,16226.0,12323.0,0.7594601257241465,
optimization,rg_gamma65_floor090__conditioned_p10_f075,train,752,rg_gamma65_floor090,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.7297449362340586,0.34822277133624785,0.7297449362340586,0.3815221648978107,29765,7869,29765,21896,0.2141500336070604,0.6822525497530612,0.931249205744059,0.784344028221065,0.42068327400011185,0.0714985409995279,2.3573156370002835,,,,,,,False,False,0,0,0,0.08421072363853455,16226.0,11168.0,0.6882780722297547,
optimization,rg_gamma65_floor090__current_c3_d2,train,752,rg_gamma65_floor090,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.63671875,0.8095744354916121,0.7310043162133194,0.34822277133624785,0.7310043162133194,0.38278154487707156,34823,7869,34823,26954,0.2141500336070604,0.7374557994096846,0.931249205744059,0.7246647330787124,0.42068327400011185,0.0714985409995279,1.8958745019999697,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_recovery__conditioned_p10_f025,train,752,rg_gamma65_recovery,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.7395963486160314,0.36466808919736443,0.7395963486160314,0.374928259418667,33810,8428,33810,25382,0.2272421753996318,0.7351763640082994,0.9226388229710489,0.744069801833777,0.42068327400011185,0.10092404799979704,2.2692767269991236,,,,,,,False,False,0,0,0,0.0243352260440588,16936.0,14116.0,0.8334907888521492,
optimization,rg_gamma65_recovery__conditioned_p10_f050,train,752,rg_gamma65_recovery,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.7381748901123629,0.36466808919736443,0.7381748901123629,0.3735068009149985,32440,8428,32440,24012,0.2272421753996318,0.7189865279523072,0.9226388229710489,0.7584155363748458,0.42068327400011185,0.10092404799979704,2.2983140790001926,,,,,,,False,False,0,0,0,0.0486704520881176,16936.0,12746.0,0.752598016060463,
optimization,rg_gamma65_recovery__conditioned_p10_f075,train,752,rg_gamma65_recovery,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.7347748462606626,0.36466808919736443,0.7347748462606626,0.37010675706329815,31314,8428,31314,22886,0.2272421753996318,0.7035857272275636,0.9226388229710489,0.7688573800855847,0.42068327400011185,0.10092404799979704,2.255598820999694,,,,,,,False,False,0,0,0,0.0730056781321764,16936.0,11620.0,0.6861124232404345,
optimization,rg_gamma65_recovery__current_c3_d2,train,752,rg_gamma65_recovery,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.63671875,0.8095744354916121,0.7314429279171195,0.36466808919736443,0.7314429279171195,0.3667748387197551,36630,8428,36630,28202,0.2272421753996318,0.7572109062216897,0.9226388229710489,0.7073710073710073,0.42068327400011185,0.10092404799979704,1.8002819579996867,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_relax090__conditioned_p10_f025,train,752,rg_gamma65_relax090,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.7025029071377152,0.36631212176783423,0.7025029071377152,0.336190785369881,38017,9405,38017,28612,0.23349601098804756,0.7414886466582893,0.8495481127060075,0.6674119472867401,0.42068327400011185,0.07993867799996224,2.25735566000003,,,,,,,False,False,0,0,0,0.022274093702435493,18828.0,15779.0,0.8380603356702783,
optimization,rg_gamma65_relax090__conditioned_p10_f050,train,752,rg_gamma65_relax090,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.7023794375874793,0.36631212176783423,0.7023794375874793,0.3360673158196451,36512,9405,36512,27107,0.23349601098804756,0.7259125047488237,0.8495481127060075,0.6803242769500438,0.42068327400011185,0.07993867799996224,2.2464978269999847,,,,,,,False,False,0,0,0,0.04454818740487099,18828.0,14274.0,0.7581261950286807,
optimization,rg_gamma65_relax090__conditioned_p10_f075,train,752,rg_gamma65_relax090,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.7010579345088161,0.36631212176783423,0.7010579345088161,0.3347458127409819,35256,9405,35256,25851,0.23349601098804756,0.7116806452555597,0.8495481127060075,0.6907476741547538,0.42068327400011185,0.07993867799996224,2.2509855259995675,,,,,,,False,False,0,0,0,0.06682228110730648,18828.0,13018.0,0.6914170384533673,
optimization,rg_gamma65_relax090__current_c3_d2,train,752,rg_gamma65_relax090,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.63671875,0.8095744354916121,0.6932323836089527,0.36631212176783423,0.6932323836089527,0.32692026184111844,41066,9405,41066,31661,0.23349601098804756,0.7625880358864958,0.8495481127060075,0.6354405103978961,0.42068327400011185,0.07993867799996224,1.8111021889999392,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_window3__conditioned_p10_f025,train,752,rg_gamma65_window3,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.43305841630699543,0.16545842217484008,0.43305841630699543,0.26759999413215535,12583,3301,12583,9282,0.09070983956281597,0.29615126099535344,0.9403211148136928,0.8053723277437813,0.42068327400011185,0.054298320000270905,2.259268933000385,,,,,,,False,False,0,0,0,0.025211762636899948,5959.0,5132.0,0.8612183252223528,
optimization,rg_gamma65_window3__conditioned_p10_f050,train,752,rg_gamma65_window3,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.4285067385444744,0.16545842217484008,0.4285067385444744,0.2630483163696343,12156,3301,12156,8855,0.09070983956281597,0.2903650018995295,0.9403211148136928,0.8173741362290227,0.42068327400011185,0.054298320000270905,2.2853600210000877,,,,,,,False,False,0,0,0,0.050423525273799896,5959.0,4705.0,0.7895620070481625,
optimization,rg_gamma65_window3__conditioned_p10_f075,train,752,rg_gamma65_window3,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.63671875,0.8095744354916121,0.4232558139534884,0.16545842217484008,0.4232558139534884,0.2577973917786483,11791,3301,11791,8490,0.09070983956281597,0.28454951927291855,0.9403211148136928,0.8257993384785005,0.42068327400011185,0.054298320000270905,2.2887652999997954,,,,,,,False,False,0,0,0,0.07563528791069984,5959.0,4340.0,0.728310119147508,
optimization,rg_gamma65_window3__current_c3_d2,train,752,rg_gamma65_window3,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.63671875,0.8095744354916121,0.43918621008209285,0.16545842217484008,0.43918621008209285,0.2737277879072528,13410,3301,13410,10109,0.09070983956281597,0.3056489085011251,0.9403211148136928,0.7799403430275913,0.42068327400011185,0.054298320000270905,1.879757122999763,,,,,,,False,False,0,0,0,,,,,
optimization,fc_affinity_floor024_only__conditioned_p10_f025,train,760,fc_affinity_floor024_only,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.70593411750902,0.4172371773568184,0.70593411750902,0.2886969401522016,32929,9882,32929,23047,0.2670978356451933,0.6826653050804187,0.9528435539364501,0.7308451516899998,0.4004371969995191,2.230570724000245,2.295278481999958,9882.0,491816.0,491816.0,0.16,8.0,False,False,False,0,0,0,0.017140841111540794,15287.0,12608.0,0.824753058153987,
optimization,fc_affinity_floor024_only__conditioned_p10_f050,train,760,fc_affinity_floor024_only,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.7080115686216047,0.4172371773568184,0.7080115686216047,0.2907743912647863,31825,9882,31825,21943,0.2670978356451933,0.6735880634272261,0.9528435539364501,0.7461429693637078,0.4004371969995191,2.230570724000245,2.2840386220004802,9882.0,491816.0,491816.0,0.16,8.0,False,False,False,0,0,0,0.03428168222308159,15287.0,11504.0,0.752534833518676,
optimization,fc_affinity_floor024_only__conditioned_p10_f075,train,760,fc_affinity_floor024_only,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.707171254286668,0.4172371773568184,0.707171254286668,0.2899340769298496,30649,9882,30649,20767,0.2670978356451933,0.6609933906334212,0.9528435539364501,0.7602858168292603,0.4004371969995191,2.230570724000245,2.297583209999175,9882.0,491816.0,491816.0,0.16,8.0,False,False,False,0,0,0,0.05142252333462238,15287.0,10328.0,0.6756067246680186,
optimization,fc_affinity_floor024_only__current_c3_d2,train,760,fc_affinity_floor024_only,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.65625,0.8250236739027553,0.6941476976051707,0.4172371773568184,0.6941476976051707,0.2769105202483523,35608,9882,35608,25726,0.2670978356451933,0.6976427538081865,0.9528435539364501,0.6906874859582116,0.4004371969995191,2.230570724000245,1.8819906329999867,9882.0,491816.0,491816.0,0.16,8.0,False,False,False,0,0,0,,,,,
optimization,fc_alpha017__conditioned_p10_f025,train,760,fc_alpha017,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6955658099807475,0.39077499943529626,0.6955658099807475,0.3047908105454512,30193,9018,30193,21175,0.24536918843786346,0.6456471789634924,0.9591927256597915,0.7538502301858047,0.4004371969995191,2.116218285999821,2.2865417769999112,9018.0,491816.0,491816.0,0.17,8.0,False,False,False,0,0,0,0.019727278500795364,14052.0,11646.0,0.8287788215200683,
optimization,fc_alpha017__conditioned_p10_f050,train,760,fc_alpha017,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6960489152363513,0.39077499943529626,0.6960489152363513,0.305273915801055,29185,9018,29185,20167,0.24536918843786346,0.6361444416078065,0.9591927256597915,0.7684084289874936,0.4004371969995191,2.116218285999821,2.263214178999988,9018.0,491816.0,491816.0,0.17,8.0,False,False,False,0,0,0,0.03945455700159073,14052.0,10638.0,0.7570452604611443,
optimization,fc_alpha017__conditioned_p10_f075,train,760,fc_alpha017,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6940225457071584,0.39077499943529626,0.6940225457071584,0.3032475462718621,28085,9018,28085,19067,0.24536918843786346,0.623464669673503,0.9591927256597915,0.7825885704112515,0.4004371969995191,2.116218285999821,2.2815927740002735,9018.0,491816.0,491816.0,0.17,8.0,False,False,False,0,0,0,0.05918183550238609,14052.0,9538.0,0.6787645886706518,
optimization,fc_alpha017__current_c3_d2,train,760,fc_alpha017,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.65625,0.8250236739027553,0.6858751400106113,0.39077499943529626,0.6858751400106113,0.2951001405753151,32599,9018,32599,23581,0.24536918843786346,0.6600573000879357,0.9591927256597915,0.7137949016841008,0.4004371969995191,2.116218285999821,1.8065941099994234,9018.0,491816.0,491816.0,0.17,8.0,False,False,False,0,0,0,,,,,
optimization,fc_candidate024_only__conditioned_p10_f025,train,760,fc_candidate024_only,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6938151662353778,0.3992822698216889,0.6938151662353778,0.29453289641368885,30828,9332,30828,21496,0.2524891498595864,0.6502708989305874,0.9538148306900985,0.7436097054625666,0.4004371969995191,2.056965069000398,2.2682022359995244,9332.0,396710.0,396710.0,0.16,8.0,False,False,False,0,0,0,0.01782676950097084,14273.0,11758.0,0.8237931759265746,
optimization,fc_candidate024_only__conditioned_p10_f050,train,760,fc_candidate024_only,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6946685723946087,0.3992822698216889,0.6946685723946087,0.29538630257291976,29814,9332,29814,20482,0.2524891498595864,0.6410801917567299,0.9538148306900985,0.7580331387938553,0.4004371969995191,2.056965069000398,2.254721919000076,9332.0,396710.0,396710.0,0.16,8.0,False,False,False,0,0,0,0.03565353900194168,14273.0,10744.0,0.7527499474532334,
optimization,fc_candidate024_only__conditioned_p10_f075,train,760,fc_candidate024_only,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6931407942238267,0.3992822698216889,0.6931407942238267,0.2938585244021378,28734,9332,28734,19402,0.2524891498595864,0.6290528465662497,0.9538148306900985,0.7717686364585509,0.4004371969995191,2.056965069000398,2.2625924220001252,9332.0,396710.0,396710.0,0.16,8.0,False,False,False,0,0,0,0.05348030850291252,14273.0,9664.0,0.6770826035171302,
optimization,fc_candidate024_only__current_c3_d2,train,760,fc_candidate024_only,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.65625,0.8250236739027553,0.6834800863024083,0.3992822698216889,0.6834800863024083,0.2841978164807194,33343,9332,33343,24011,0.2524891498595864,0.664964683856693,0.9538148306900985,0.7030561137270191,0.4004371969995191,2.056965069000398,1.7938167459997203,9332.0,396710.0,396710.0,0.16,8.0,False,False,False,0,0,0,,,,,
optimization,fc_current__conditioned_p10_f025,train,760,fc_current,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6938151662353778,0.3992822698216889,0.6938151662353778,0.29453289641368885,30828,9332,30828,21496,0.2524891498595864,0.6502708989305874,0.9538148306900985,0.7436097054625666,0.4004371969995191,2.1596215340005074,2.2909371810001176,9332.0,491816.0,491816.0,0.16,8.0,False,False,False,0,0,0,0.01782676950097084,14273.0,11758.0,0.8237931759265746,
optimization,fc_current__conditioned_p10_f050,train,760,fc_current,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6946685723946087,0.3992822698216889,0.6946685723946087,0.29538630257291976,29814,9332,29814,20482,0.2524891498595864,0.6410801917567299,0.9538148306900985,0.7580331387938553,0.4004371969995191,2.1596215340005074,2.299209238000003,9332.0,491816.0,491816.0,0.16,8.0,False,False,False,0,0,0,0.03565353900194168,14273.0,10744.0,0.7527499474532334,
optimization,fc_current__conditioned_p10_f075,train,760,fc_current,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.65625,0.8250236739027553,0.6931407942238267,0.3992822698216889,0.6931407942238267,0.2938585244021378,28734,9332,28734,19402,0.2524891498595864,0.6290528465662497,0.9538148306900985,0.7717686364585509,0.4004371969995191,2.1596215340005074,2.2752912879996074,9332.0,491816.0,491816.0,0.16,8.0,False,False,False,0,0,0,0.05348030850291252,14273.0,9664.0,0.6770826035171302,
optimization,fc_current__current_c3_d2,train,760,fc_current,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.65625,0.8250236739027553,0.6834800863024083,0.3992822698216889,0.6834800863024083,0.2841978164807194,33343,9332,33343,24011,0.2524891498595864,0.664964683856693,0.9538148306900985,0.7030561137270191,0.4004371969995191,2.1596215340005074,1.810583943999518,9332.0,491816.0,491816.0,0.16,8.0,False,False,False,0,0,0,,,,,
